stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
PH151,,PH151-Parada 4 / Paradero 14 Santa Rosa,-33.513354,-70.637131,,0
PH152,,PH152-Parada 4 / Paradero 13 Santa Rosa,-33.510371,-70.637770,,0
PH153,,PH153-Parada 1 / Departamental - Santa Rosa,-33.506523,-70.638554,,0
PH154,,PH154-Parada 2 / Paradero 11 Santa Rosa,-33.501823,-70.639005,,0
PH155,,PH155-Parada 2 / Paradero 9 1/2 Santa Rosa,-33.497099,-70.639507,,0
PH156,,PH156-Parada 2 / Paradero 9 Santa Rosa,-33.494576,-70.639816,,0
PH157,,PH157-Parada 2 / Paradero 8 Santa Rosa,-33.491372,-70.640266,,0
PH158,,PH158-Parada 4 / Paradero 6 Santa Rosa,-33.487408,-70.640787,,0
PH159,,PH159-Parada 2 / Hospital Trudeau,-33.483515,-70.641312,,0
PH160,,PH160-Parada 2 / Paradero 3 Santa Rosa,-33.480202,-70.641670,,0
PH161,,PH161-Parada 2 / (M) Bío Bío,-33.477931,-70.641688,,0
PA100,,PA100-Parada 2 / Persa Bío Bío,-33.474048,-70.641930,,0
PA101,,PA101-Parada 2 / Franklin - Santa Rosa,-33.471983,-70.642036,,0
PA102,,PA102-Parada 2 / Sargento Aldea - Santa Rosa,-33.468613,-70.642235,,0
PA103,,PA103-Parada 2 / Miguel León Prado - Santa Rosa,-33.464638,-70.642406,,0
PA104,,PA104-Parada 2 / Hospital Sn. Borja Arriarán,-33.460883,-70.642851,,0
PA105,,PA105-Parada 1 / (M) Matta,-33.457657,-70.643267,,0
PA106,,PA106-Parada 2 / Colegio Santa María,-33.452109,-70.644099,,0
PA107,,PA107-Parada 2 / Cóndor - Santa Rosa,-33.449854,-70.644481,,0
PA108,,PA108-Parada 4 / Eleuterio Ramírez - Santa Rosa,-33.446939,-70.645069,,0
PA109,,PA109-Parada 8 / (M) Santa Lucía,-33.443069,-70.646111,,0
PA111,,PA111-Parada 2 / Iglesia La Merced,-33.438425,-70.646899,,0
PA112,,PA112-Parada 2 / Casa De Los Velasco,-33.436111,-70.647251,,0
PA160,,PA160-Parada 2 / Iglesia San Pedro,-33.434740,-70.647456,,0
PB159,,PB159-Parada 4 / Recoleta Franciscana,-33.431811,-70.647640,,0
PB161,,PB161-Parada / (M) Patronato,-33.428890,-70.646692,,0
PB162,,PB162-Parada / Clínica Dávila,-33.427399,-70.646286,,0
PB163,,PB163-Avenida Recoleta / Esq. Dominica,-33.425552,-70.645732,,0
PB319,,PB319-Parada 2 / (M) Cerro Blanco,-33.422502,-70.644840,,0
PB320,,PB320-Avenida Recoleta / Esq. El Salto Chico,-33.418360,-70.643765,,0
PB321,,PB321-Avenida Recoleta / Esq. Unión,-33.416887,-70.643624,,0
PB322,,PB322-Parada 2 / (M) Cementerios,-33.413511,-70.643439,,0
PB323,,PB323-Avenida Recoleta / Esq. Doctor Ostornol,-33.410836,-70.643323,,0
PB324,,PB324-Avenida Recoleta / Esq. Avenida México,-33.408572,-70.643198,,0
PB325,,PB325-Parada 2 / (M) Einstein,-33.406081,-70.643092,,0
PB326,,PB326-Avenida Recoleta / Esq. Av. Card. José Mª Caro,-33.403513,-70.642915,,0
PB327,,PB327-Avenida Recoleta / Esq. Muñoz Gamero,-33.401235,-70.642836,,0
PB1729,,PB1729-Avenida Recoleta / Esq. Estadio,-33.398694,-70.642718,,0
PB328,,PB328-Parada 2 / (M) Dorsal,-33.397366,-70.642654,,0
PB329,,PB329-Avenida Recoleta / Esq. Ortiz De Rozas,-33.394235,-70.642515,,0
PB330,,PB330-Parada 2 / (M) Zapadores,-33.391535,-70.642348,,0
PB331,,PB331-Avenida Recoleta / Esq. Alfredo Rosende,-33.388863,-70.642255,,0
PB332,,PB332-Avenida Recoleta / Esq. Adela Martínez,-33.386292,-70.641641,,0
PB333,,PB333-Avenida Recoleta / Esq. Los Cardenales,-33.383969,-70.640565,,0
PB334,,PB334-Avenida Recoleta / Esq. Av.Pdte. S.Allende,-33.380914,-70.639449,,0
PA115,,PA115-Parada 6 / (M) Santa Lucía,-33.443064,-70.645976,,0
PA116,,PA116-Carmen / Esq. Sara Del Campo,-33.444174,-70.643090,,0
PA117,,PA117-Carmen / Esq. Marín,-33.447335,-70.642394,,0
PA118,,PA118-Carmen / Esq. Santa Isabel,-33.449674,-70.641688,,0
PA119,,PA119-Carmen / Esq. Av. 10 De Julio,-33.452481,-70.640893,,0
PA120,,PA120-Carmen / Esq. Coquimbo,-33.454343,-70.640448,,0
PA121,,PA121-Carmen / Esq. Av. Manuel A. Matta,-33.457119,-70.639733,,0
PA122,,PA122-Carmen / Esq. Santa Elvira,-33.460451,-70.638820,,0
PA123,,PA123-Carmen / Esq. M. León Prado,-33.463309,-70.638053,,0
PA124,,PA124-Carmen / Esq. Maule,-33.465899,-70.637366,,0
PA125,,PA125-Carmen / Esq. Ñuble,-33.468239,-70.636742,,0
PA126,,PA126-Carmen / Esq. Franklin,-33.472178,-70.635706,,0
PH162,,PH162-Carmen / Esq. Pintor Cicarelli,-33.476309,-70.634620,,0
PH163,,PH163-Carmen / Esq. Isabel Riquelme,-33.478432,-70.634071,,0
PH172,,PH172-Av. Las Industrias / Esq. Sierra Bella,-33.480100,-70.632734,,0
PH164,,PH164-Parada 1 / Estadio San Joaquín,-33.484932,-70.629427,,0
PH165,,PH165-Av. Las Industrias / Esq. Francis Drake,-33.487131,-70.629550,,0
PH166,,PH166-Av. Las Industrias / Esq. Alc. P. Alarcón,-33.490092,-70.629376,,0
PH167,,PH167-Av. Las Industrias / Esq. Industria,-33.493177,-70.629195,,0
PH168,,PH168-Av. Las Industrias / Esq. Av.Pdte. S.Allende,-33.495595,-70.628570,,0
PH169,,PH169-Av. Las Industrias / Esq. Ureta Cox,-33.499632,-70.627692,,0
PH170,,PH170-Av. Las Industrias / Esq. Pirámide,-33.502868,-70.627028,,0
PH171,,PH171-Parada 3 / Departamental - Las Industrias,-33.507029,-70.626154,,0
PH1451,,PH1451-Av. Las Industrias / Esq. Varas Mena,-33.511390,-70.625170,,0
PH173,,PH173-Av. Las Industrias / Esq. Avenida Lo Ovalle,-33.516118,-70.624283,,0
PE72,,PE72-Parada 1 / Consultorio Padre Esteban Gumucio,-33.519629,-70.623549,,0
PE73,,PE73-Av. Las Industrias / Esq. Calle I,-33.522001,-70.623177,,0
PE1347,,PE1347-La Serena / Esq. La Victoria,-33.525710,-70.624896,,0
PE1348,,PE1348-Linares / Esq. Petorca,-33.527461,-70.623924,,0
PE75,,PE75-Linares / Esq. Quilpué,-33.527309,-70.622133,,0
PE76,,PE76-Linares / Esq. Lota,-33.527091,-70.619698,,0
PE77,,PE77-Linares / Esq. Coronel,-33.526867,-70.617266,,0
PE78,,PE78-Linares / Esq. Cañete,-33.526557,-70.613650,,0
PE79,,PE79-Linares / Esq. Punta Arenas,-33.526234,-70.610067,,0
PE1352,,PE1352-Punta Arenas / Esq. Combarbalá,-33.527604,-70.609933,,0
PE80,,PE80-Parada / Hogar De María,-33.529810,-70.607677,,0
PE81,,PE81-Avenida Santa Raquel / Esq. Carahue,-33.533291,-70.603420,,0
PE82,,PE82-Avenida Santa Raquel / Esq. Rojas Magallanes,-33.535118,-70.603479,,0
PE83,,PE83-Avenida Santa Raquel / Esq. Dr. Sótero Del Rio,-33.538859,-70.603550,,0
PE84,,PE84-Avenida Santa Raquel / Esq. Las Gardenias,-33.542139,-70.603579,,0
PE85,,PE85-Avenida Santa Raquel / Esq. Avenida Trinidad,-33.546607,-70.603710,,0
PE86,,PE86-Avenida Santa Raquel / Esq. José Miguel Carrera,-33.550040,-70.602921,,0
PE87,,PE87-Avenida Santa Raquel / Esq. Sn. José De La.Estrella,-33.553568,-70.602053,,0
PE1320,,PE1320-Avenida Santa Raquel / Esq. Jaspe,-33.556243,-70.601450,,0
PE88,,PE88-Avenida Santa Raquel / Esq. Gral. Arriagada,-33.558498,-70.601273,,0
PE89,,PE89-Avenida Santa Raquel / Esq. María Elena,-33.562011,-70.600314,,0
PE90,,PE90-Avenida Santa Raquel / Esq. Rafael Matus,-33.565007,-70.598435,,0
PF51,,PF51-Parada / Condominio Valle Verde,-33.568130,-70.598014,,0
PF52,,PF52-Parada / Escuela Gabriela,-33.570933,-70.598606,,0
PF53,,PF53-Av. Ejército Libertador / Esq. Omar Herrera G.,-33.573040,-70.599527,,0
PF54,,PF54-Av. Ejército Libertador / Esq. Pedro Núñez F.,-33.575938,-70.598905,,0
PF55,,PF55-Av. Ejército Libertador / Esq. Pedro Núñez F.,-33.577991,-70.598485,,0
PF56,,PF56-Av. Ejército Libertador / Esq. Avenida Gabriela,-33.580971,-70.597708,,0
PF57,,PF57-Av. Ejército Libertador / Esq. Angel Pimentel,-33.583364,-70.597488,,0
PF58,,PF58-Av. Ejército Libertador / Esq. Psje.Ob. Oscar Romero,-33.585423,-70.597127,,0
PF59,,PF59-Av. Ejército Libertador / Esq. Luis Matte Larraín,-33.587502,-70.596787,,0
PF60,,PF60-Parada / Consultorio Laura Vicuña,-33.590122,-70.596295,,0
PF62,,PF62-Av. Ejército Libertador / Esq. Luis Matte Larraín,-33.587811,-70.596433,,0
PF63,,PF63-Av. Ejército Libertador / Esq. Puquios,-33.585270,-70.596865,,0
PF843,,PF843-Av. Ejército Libertador / Esq. Pasaje Chacabuco,-33.583311,-70.597221,,0
PF64,,PF64-Av. Ejército Libertador / Esq. Avenida Gabriela,-33.581686,-70.597313,,0
PF65,,PF65-Av. Ejército Libertador / Esq. Pedro Núñez F.,-33.578406,-70.598279,,0
PF66,,PF66-Av. Ejército Libertador / Esq. Bahía Fitz Roy,-33.575693,-70.598641,,0
PF67,,PF67-Av. Ejército Libertador / Esq. Bahía Fitz Roy,-33.573149,-70.599162,,0
PF68,,PF68-Parada / Escuela Gabriela,-33.571031,-70.598277,,0
PF69,,PF69-Parada / Condominio Valle Verde,-33.568271,-70.597747,,0
PE91,,PE91-Avenida Santa Raquel / Esq. Rafael Matus,-33.565389,-70.598386,,0
PE92,,PE92-Avenida Santa Raquel / Esq. María Elena,-33.562462,-70.599779,,0
PE1384,,PE1384-Avenida Santa Raquel / Esq. Gral. Arriagada,-33.558972,-70.600988,,0
PE93,,PE93-Avenida Santa Raquel / Esq. Pasaje Bach,-33.557198,-70.601046,,0
PE94,,PE94-Avenida Santa Raquel / Esq. Sn. José De La.Estrella,-33.554212,-70.601685,,0
PE95,,PE95-Avenida Santa Raquel / Esq. José Miguel Carrera,-33.550540,-70.602593,,0
PE96,,PE96-Avenida Santa Raquel / Esq. Avenida Trinidad,-33.547085,-70.603423,,0
PE97,,PE97-Avenida Santa Raquel / Esq. Santa Amalia,-33.543030,-70.603413,,0
PE222,,PE222-Avenida Santa Raquel / Esq. Pasaje El Quisco,-33.541155,-70.603408,,0
PE98,,PE98-Avenida Santa Raquel / Esq. Dr. Sótero Del Rio,-33.539394,-70.603373,,0
PE99,,PE99-Avenida Santa Raquel / Esq. Rojas Magallanes,-33.535762,-70.603293,,0
PE100,,PE100-Avenida Santa Raquel / Esq. Pasaje Lonquimay,-33.533062,-70.603220,,0
PE101,,PE101-Parada / Hogar De María,-33.529672,-70.607527,,0
PE661,,PE661-Santa Julia / Esq. Punta Arenas,-33.528447,-70.609306,,0
PE1349,,PE1349-Linares / Esq. Calbuco,-33.526190,-70.610585,,0
PE103,,PE103-Linares / Esq. Cañete,-33.526399,-70.612943,,0
PE104,,PE104-Linares / Esq. Coronel,-33.526729,-70.616714,,0
PE105,,PE105-Linares / Esq. Lota,-33.526937,-70.619174,,0
PE106,,PE106-Linares / Esq. Quilpué,-33.527159,-70.621541,,0
PE107,,PE107-Linares / Esq. La Serena,-33.527383,-70.624053,,0
PE108,,PE108-La Serena / Esq. Yungay,-33.524557,-70.625187,,0
PE109,,PE109-Av. Las Industrias / Esq. 28 Oriente,-33.522968,-70.622964,,0
PE110,,PE110-Parada 2 / Consultorio Padre Esteban Gumucio,-33.520046,-70.623401,,0
PE111,,PE111-Av. Las Industrias / Esq. Avenida Lo Ovalle,-33.516597,-70.623928,,0
PH50,,PH50-Av. Las Industrias / Esq. Varas Mena,-33.511995,-70.624980,,0
PH51,,PH51-Parada 2 / Departamental - Las Industrias,-33.508079,-70.625860,,0
PH174,,PH174-Av. Las Industrias / Esq. Pirámide,-33.503885,-70.626766,,0
PH175,,PH175-Av. Las Industrias / Esq. Ureta Cox,-33.500819,-70.627394,,0
PH176,,PH176-Av. Las Industrias / Esq. Av.Pdte. S.Allende,-33.496799,-70.628273,,0
PH177,,PH177-Av. Las Industrias / Esq. Comercio,-33.494019,-70.629032,,0
PH178,,PH178-Av. Las Industrias / Esq. Alc. P. Alarcón,-33.490643,-70.629324,,0
PH179,,PH179-Av. Las Industrias / Esq. Francis Drake,-33.487557,-70.629513,,0
PH180,,PH180-Parada 2 / Estadio San Joaquín,-33.484945,-70.629399,,0
PH181,,PH181-Sierra Bella / Esq. Santa Corina,-33.479076,-70.631088,,0
PH182,,PH182-Sierra Bella / Esq. Pintor Cicarelli,-33.476501,-70.631783,,0
PA127,,PA127-Sierra Bella / Esq. Franklin,-33.472473,-70.632842,,0
PA128,,PA128-Sierra Bella / Esq. Ñuble,-33.468419,-70.633902,,0
PA129,,PA129-Sierra Bella / Esq. Maule,-33.465956,-70.634578,,0
PA130,,PA130-Sierra Bella / Esq. M. León Prado,-33.463500,-70.635239,,0
PA131,,PA131-Sierra Bella / Esq. Santa Elvira,-33.460272,-70.636132,,0
PA132,,PA132-Sierra Bella / Esq. Av. Manuel A. Matta,-33.457375,-70.636784,,0
PA133,,PA133-Lira / Esq. Coquimbo,-33.454846,-70.637327,,0
PA134,,PA134-Lira / Esq. Av. 10 De Julio,-33.452427,-70.637889,,0
PA135,,PA135-Lira / Esq. Santa Isabel,-33.449376,-70.638900,,0
PA136,,PA136-Lira / Esq. Marín,-33.447096,-70.639632,,0
PA137,,PA137-Curicó / Esq. San Isidro,-33.446220,-70.643867,,0
PA138,,PA138-Parada 7 / (M) Santa Lucía,-33.443534,-70.645848,,0
PA663,,PA663-Parada 1 / Eleuterio Ramírez - San Francisco,-33.448121,-70.647092,,0
PA139,,PA139-Parada 1 / Eyzaguirre - San Francisco,-33.451754,-70.646799,,0
PA140,,PA140-Parada 1 / Copiapó - San Francisco,-33.454702,-70.646371,,0
PA141,,PA141-Parada 8 / (M) Matta,-33.458399,-70.645488,,0
PA142,,PA142-Parada 1 / Hospital Sn. Borja Arriarán,-33.461467,-70.644976,,0
PA143,,PA143-Parada 1 / Victoria - San Francisco,-33.464907,-70.644557,,0
PA144,,PA144-Parada 1 / General Gana - San Francisco,-33.470108,-70.644015,,0
PA145,,PA145-Parada 1 / Matadero Franklin,-33.472862,-70.643858,,0
PH1646,,PH1646-Parada 7 / (M) Bío Bío,-33.476908,-70.642738,,0
PH183,,PH183-Parada 3 / (M) Bío Bío,-33.479217,-70.641904,,0
PH184,,PH184-Parada 1 / Paradero 3 Santa Rosa,-33.481576,-70.641720,,0
PH185,,PH185-Parada 1 / Hospital Trudeau,-33.484690,-70.641330,,0
PH186,,PH186-Parada 1 / Paradero 6 Santa Rosa,-33.488756,-70.640771,,0
PH187,,PH187-Parada 1 / Paradero 8 Santa Rosa,-33.492728,-70.640238,,0
PH188,,PH188-Parada 1 / Paradero 9 Santa Rosa,-33.496013,-70.639801,,0
PH189,,PH189-Parada 1 / Paradero 9 1/2 Santa Rosa,-33.498479,-70.639526,,0
PH190,,PH190-Parada 1 / Paradero 11 Santa Rosa,-33.503215,-70.639047,,0
PH191,,PH191-Parada 5 / Departamental - Santa Rosa,-33.507858,-70.638507,,0
PH192,,PH192-Parada 3 / Paradero 13 Santa Rosa,-33.509685,-70.638097,,0
PH193,,PH193-Parada 3 / Paradero 14 Santa Rosa,-33.512769,-70.637402,,0
PH194,,PH194-Parada 3 / Paradero 16 Santa Rosa,-33.516690,-70.636906,,0
PG111,,PG111-Parada 1 / Paradero 18 Santa Rosa,-33.520124,-70.636551,,0
PG112,,PG112-Parada 3 / Paradero 19 Santa Rosa,-33.525232,-70.635992,,0
PG113,,PG113-Parada 1 / Paradero 20 Santa Rosa,-33.527793,-70.635697,,0
PG114,,PG114-Parada 3 / Paradero 22 Santa Rosa,-33.532631,-70.634893,,0
PG115,,PG115-Parada 3 / Paradero 23 Santa Rosa,-33.537054,-70.634634,,0
PG1616,,PG1616-Parada 12 / (M) Santa Rosa,-33.543773,-70.634153,,0
PG96,,PG96-Parada 1 / Paradero 27 Santa Rosa,-33.547192,-70.633399,,0
PG117,,PG117-Parada 1 / Paradero 28 Santa Rosa,-33.551097,-70.632618,,0
PG1618,,PG1618-Parada 1 / Hospital Padre Hurtado,-33.554597,-70.631858,,0
PG1127,,PG1127-Parada 3 / Paradero 30 Santa Rosa,-33.556600,-70.631431,,0
PG99,,PG99-Parada 3 / Santo Tomás - Santa Rosa,-33.560425,-70.630649,,0
PG1664,,PG1664-Parada 3 / Paradero 31 Santa Rosa,-33.564798,-70.630473,,0
PG1667,,PG1667-Parada 3 / Facultad De Agronomía,-33.568776,-70.630257,,0
PG120,,PG120-Parada 3 / Facultad De Veterinaria,-33.572772,-70.629924,,0
PG1658,,PG1658-Parada 1 / Paradero 35 Santa Rosa,-33.576106,-70.629629,,0
PG174,,PG174-Parada 1 / Plaza De La Pintana,-33.583846,-70.628857,,0
PG124,,PG124-Parada 4 / Paradero 37 Santa Rosa,-33.585568,-70.627318,,0
PG125,,PG125-Parada / Paradero 3 Gabriela,-33.585145,-70.624213,,0
PG126,,PG126-Avenida Gabriela / Esq. Avenida Juanita,-33.584643,-70.620358,,0
PG127,,PG127-Parada / Colegio Nueva Nazaret,-33.584042,-70.615977,,0
PG128,,PG128-Avenida Gabriela / Esq. 4 Oriente,-33.583446,-70.611899,,0
PF70,,PF70-Avenida Gabriela / Esq. Cleopatra,-33.582607,-70.605939,,0
PF71,,PF71-Avenida Gabriela / Esq. Creta,-33.582201,-70.602950,,0
PF72,,PF72-Avenida Gabriela / Esq. De Los Metales,-33.581834,-70.600086,,0
PF852,,PF852-Avenida Gabriela / Esq. Ejército Libertador,-33.581482,-70.597690,,0
PF73,,PF73-Avenida Gabriela / Esq. Los Retamos,-33.581110,-70.594957,,0
PF74,,PF74-Avenida Gabriela / Esq. J. De Dios Malebrán,-33.580810,-70.592543,,0
PF75,,PF75-Avenida Gabriela / Esq. Rimbaud,-33.580373,-70.589384,,0
PF76,,PF76-Parada / Col. Sta. María De La Cordillera,-33.580130,-70.587522,,0
PF77,,PF77-Avenida Gabriela / Esq. Calle 1,-33.579740,-70.584752,,0
PF78,,PF78-Parada 7 / Paradero 31 Av.Vicuña Mackenna,-33.579415,-70.582425,,0
PF79,,PF79-Parada 1 / Paradero 32 Av.Vicuña Mackenna,-33.582680,-70.581114,,0
PF80,,PF80-Parada 1 / Paradero 33 Av.Vicuña Mackenna,-33.585723,-70.580506,,0
PF81,,PF81-Parada / (M) Protectora De La Infancia,-33.589619,-70.579753,,0
PF83,,PF83-Parada 1 / Muni.Puente Alto,-33.593894,-70.579170,,0
PF84,,PF84-Parada 1 / Paradero 37 Av.Vicuña Mackenna,-33.597649,-70.578427,,0
PF85,,PF85-Parada 3 / (M) Las Mercedes,-33.600139,-70.577900,,0
PF86,,PF86-Parada 1 / Paradero 38 Av.Vicuña Mackenna,-33.603424,-70.577203,,0
PF87,,PF87-Parada 1 / Paradero 39 Av.Vicuña Mackenna,-33.605610,-70.576770,,0
PF88,,PF88-Parada 1 / (M) Plaza De Puente Alto,-33.608395,-70.576277,,0
PF89,,PF89-Av. Concha Y Toro / Esq. Av. Eyzaguirre,-33.611869,-70.575533,,0
PF93,,PF93-Balmaceda / Esq. Av. Eyzaguirre,-33.612585,-70.574257,,0
PF94,,PF94-Balmaceda / Esq. 21 De Mayo,-33.610921,-70.574645,,0
PF95,,PF95-Parada 2 / Paradero 39 Av.Vicuña Mackenna,-33.606495,-70.575557,,0
PF96,,PF96-Parada 2 / Paradero 38 Av.Vicuña Mackenna,-33.603269,-70.576983,,0
PF97,,PF97-Parada 2 / (M) Las Mercedes,-33.600911,-70.577440,,0
PF98,,PF98-Parada 2 / Paradero 37 Av.Vicuña Mackenna,-33.598439,-70.577811,,0
PF99,,PF99-Parada 2 / Muni.Puente Alto,-33.594513,-70.578740,,0
PF100,,PF100-Parada / Paradero 35 Av.Vicuña Mackenna,-33.591561,-70.579299,,0
PF101,,PF101-Parada / (M) Protectora De La Infancia,-33.588737,-70.579853,,0
PF102,,PF102-Parada 2 / Paradero 33 Av.Vicuña Mackenna,-33.586289,-70.580325,,0
PF103,,PF103-Parada 2 / Paradero 32 Av.Vicuña Mackenna,-33.582930,-70.580962,,0
PF105,,PF105-Parada 6 / Paradero 31 Av.Vicuña Mackenna,-33.579364,-70.582973,,0
PF106,,PF106-Avenida Gabriela / Esq. Apolo,-33.579712,-70.585530,,0
PF853,,PF853-Parada / Col. Sta. María De La Cordillera,-33.579941,-70.587196,,0
PF107,,PF107-Avenida Gabriela / Esq. Junquillar-Poniente,-33.580280,-70.589719,,0
PF108,,PF108-Avenida Gabriela / Esq. J. De Dios Malebrán,-33.580631,-70.592269,,0
PF109,,PF109-Avenida Gabriela / Esq. Ejército Libertador,-33.581143,-70.596050,,0
PF110,,PF110-Avenida Gabriela / Esq. De Las Lunas,-33.581595,-70.599384,,0
PF111,,PF111-Avenida Gabriela / Esq. Vicuña,-33.581883,-70.601511,,0
PF112,,PF112-Avenida Gabriela / Esq. 4 Oriente,-33.582476,-70.605818,,0
PF113,,PF113-Avenida Gabriela / Esq. 4 Oriente,-33.582950,-70.609432,,0
PG129,,PG129-Parada / Colegio Nueva Nazaret,-33.583742,-70.615476,,0
PG130,,PG130-Avenida Gabriela / Esq. Avenida Juanita,-33.584255,-70.619192,,0
PG131,,PG131-Parada / Paradero 3 Gabriela,-33.584828,-70.623401,,0
PG132,,PG132-Parada 4 / Paradero 37 Santa Rosa,-33.585475,-70.628133,,0
PG133,,PG133-Parada 2 / Plaza De La Pintana,-33.582255,-70.628876,,0
PG134,,PG134-Parada 4 / Paradero 35 Santa Rosa,-33.576321,-70.629448,,0
PG135,,PG135-Parada 4 / Facultad De Veterinaria,-33.572986,-70.629741,,0
PG137,,PG137-Parada 4 / Facultad De Agronomía,-33.568992,-70.630079,,0
PG1666,,PG1666-Parada 2 / Paradero 31 Santa Rosa,-33.565016,-70.630305,,0
PG1662,,PG1662-Parada 2 / Santo Tomás - Santa Rosa,-33.560043,-70.630512,,0
PE1312,,PE1312-Parada 4 / Paradero 30 Santa Rosa,-33.557377,-70.631082,,0
PE1313,,PE1313-Parada 4 / Hospital Padre Hurtado,-33.554249,-70.631780,,0
PE1311,,PE1311-Parada 4 / Paradero 28 Santa Rosa,-33.550669,-70.632558,,0
PE64,,PE64-Parada 2 / Paradero 27 Santa Rosa,-33.546794,-70.633341,,0
PE65,,PE65-Parada 3 / (M) Santa Rosa,-33.543611,-70.633936,,0
PE115,,PE115-Parada 2 / Paradero 23 Santa Rosa,-33.536615,-70.634425,,0
PE116,,PE116-Parada 4 / Paradero 22 Santa Rosa,-33.533104,-70.634642,,0
PE117,,PE117-Parada 2 / Paradero 20 Santa Rosa,-33.528338,-70.635433,,0
PE118,,PE118-Parada 2 / Paradero 19 Santa Rosa,-33.524206,-70.635895,,0
PE119,,PE119-Parada 2 / Paradero 18 Santa Rosa,-33.520545,-70.636325,,0
PH195,,PH195-Parada 2 / Paradero 16 Santa Rosa,-33.516285,-70.636802,,0
PH196,,PH196-Parada 2 / Paradero 14 Santa Rosa,-33.512442,-70.637311,,0
PH197,,PH197-Parada 2 / Paradero 13 Santa Rosa,-33.509341,-70.638007,,0
PH198,,PH198-Parada 4 / Departamental - Santa Rosa,-33.507876,-70.638329,,0
PH199,,PH199-Parada 4 / Paradero 11 Santa Rosa,-33.502856,-70.638909,,0
PH200,,PH200-Parada 4 / Paradero 9 1/2 Santa Rosa,-33.498132,-70.639385,,0
PH201,,PH201-Parada 4 / Paradero 9 Santa Rosa,-33.495618,-70.639677,,0
PH202,,PH202-Parada 4 / Paradero 8 Santa Rosa,-33.492330,-70.640134,,0
PH203,,PH203-Parada 2 / Paradero 6 Santa Rosa,-33.488339,-70.640666,,0
PH204,,PH204-Parada 4 / Hospital Trudeau,-33.484338,-70.641212,,0
PH205,,PH205-Parada 4 / Paradero 3 Santa Rosa,-33.481201,-70.641589,,0
PH206,,PH206-Parada 4 / (M) Bío Bío,-33.479045,-70.641754,,0
PA146,,PA146-Parada 4 / Persa Bío Bío,-33.475012,-70.641900,,0
PA147,,PA147-Parada 4 / Franklin - Santa Rosa,-33.472702,-70.641983,,0
PA148,,PA148-Parada 4 / Ñuble - Santa Rosa,-33.469771,-70.642162,,0
PA149,,PA149-Parada 4 / Pedro Lagos - Santa Rosa,-33.465966,-70.642305,,0
PA150,,PA150-Parada 4 / Hospital Sn. Borja Arriarán,-33.461556,-70.642774,,0
PA151,,PA151-Parada 4 / (M) Matta,-33.458646,-70.643119,,0
PA152,,PA152-Parada 4 / Diez De Julio - Santa Rosa,-33.453631,-70.643874,,0
PA153,,PA153-Parada 4 / Santa Isabel - Santa Rosa,-33.450872,-70.644297,,0
PA154,,PA154-Parada 2 / Curicó - Santa Rosa,-33.447706,-70.644871,,0
PG95,,PG95-Parada 5 / (M) Santa Rosa,-33.542976,-70.634139,,0
PG141,,PG141-Lo Martínez / Esq. Juan Xxiii,-33.577054,-70.630462,,0
PG142,,PG142-Lo Martínez / Esq. Patagonia,-33.576796,-70.633385,,0
PG221,,PG221-Patagonia / Esq. Rey Don Felipe,-33.578028,-70.633697,,0
PG1699,,PG1699-Patagonia / Esq. Gob. Muñoz Gamero,-33.580900,-70.634042,,0
PG1688,,PG1688-Gob. Muñoz Gamero / Esq. General Belgrano,-33.580828,-70.636515,,0
PG616,,PG616-Porto Alegre / Esq. José M. Balmaceda,-33.579286,-70.638541,,0
PG617,,PG617-J. Manuel Balmaceda / Esq. Playa Cartagena,-33.578818,-70.640152,,0
PG618,,PG618-Bernardino Parada / Esq. Cabo De Hornos,-33.579416,-70.642509,,0
PG619,,PG619-Bernardino Parada / Esq. Cautín,-33.579242,-70.644435,,0
PG620,,PG620-Bernardino Parada / Esq. John Kennedy,-33.578991,-70.647298,,0
PG621,,PG621-Bernardino Parada / Esq. Pedro Prado,-33.578718,-70.649058,,0
PG622,,PG622-Bernardino Parada / Esq. Jose Toribio M.,-33.578481,-70.650664,,0
PG623,,PG623-Bernardino Parada / Esq. J. Edwards Bello,-33.578085,-70.653684,,0
PG624,,PG624-Bernardino Parada / Esq. Los 4 Huasos,-33.577873,-70.655333,,0
PG625,,PG625-Bernardino Parada / Esq. Prof. Julio Chávez,-33.577719,-70.656558,,0
PG1172,,PG1172-Julio Chávez / Esq. D. Rebolledo,-33.580622,-70.657550,,0
PG1670,,PG1670-Julio Chávez / Esq. Julio Barrenechea,-33.582819,-70.657926,,0
PG1280,,PG1280-Julio Barrenechea / Esq. Luis Cruz Martínez,-33.582682,-70.660012,,0
PG1281,,PG1281-Julio Barrenechea / Esq. Av. San Francisco,-33.582404,-70.662032,,0
PG1347,,PG1347-Julio Chávez / Esq. Sargento Aldea,-33.585086,-70.658265,,0
PG1348,,PG1348-Julio Chávez / Esq. Julio Barrenechea,-33.583146,-70.657901,,0
PG1185,,PG1185-Julio Chávez / Esq. D. Rebolledo,-33.580993,-70.657481,,0
PG1186,,PG1186-Julio Chávez / Esq. Sofanor Parra,-33.579823,-70.657262,,0
PG1187,,PG1187-Julio Chávez / Esq. B. Parada,-33.578112,-70.656936,,0
PG581,,PG581-Bernardino Parada / Esq. San Martín,-33.578024,-70.655695,,0
