Comuna;TOTAL
SANTIAGO;61
SANTIAGO;0
SANTIAGO;39
SANTIAGO;26
SANTIAGO;5
SANTIAGO;6
SANTIAGO;4
SANTIAGO;11
SANTIAGO;6
SANTIAGO;8
SANTIAGO;7
SANTIAGO;45
SANTIAGO;25
SANTIAGO;1
SANTIAGO;25
SANTIAGO;31
SANTIAGO;13
SANTIAGO;38
SANTIAGO;16
SANTIAGO;0
SANTIAGO;5
SANTIAGO;3
SANTIAGO;9
SANTIAGO;1
SANTIAGO;21
SANTIAGO;46
SANTIAGO;22
SANTIAGO;1
SANTIAGO;3
SANTIAGO;5
SANTIAGO;26
SANTIAGO;29
SANTIAGO;12
SANTIAGO;5
SANTIAGO;4
SANTIAGO;29
SANTIAGO;4
SANTIAGO;16
SANTIAGO;5
SANTIAGO;1
SANTIAGO;0
SANTIAGO;8
SANTIAGO;0
SANTIAGO;9
SANTIAGO;10
SANTIAGO;1
SANTIAGO;1
SANTIAGO;2
SANTIAGO;2
SANTIAGO;1
SANTIAGO;3
SANTIAGO;15
SANTIAGO;7
SANTIAGO;4
SANTIAGO;3
SANTIAGO;29
SANTIAGO;31
SANTIAGO;17
SANTIAGO;1
SANTIAGO;10
SANTIAGO;13
SANTIAGO;2
SANTIAGO;1
SANTIAGO;48
SANTIAGO;2
SANTIAGO;7
SANTIAGO;3
SANTIAGO;60
SANTIAGO;0
SANTIAGO;138
SANTIAGO;18
SANTIAGO;36
SANTIAGO;61
SANTIAGO;0
SANTIAGO;67
SANTIAGO;0
SANTIAGO;2
SANTIAGO;0
SANTIAGO;1
SANTIAGO;0
SANTIAGO;3
SANTIAGO;149
SANTIAGO;70
SANTIAGO;10
SANTIAGO;1
SANTIAGO;10
SANTIAGO;0
SANTIAGO;6
SANTIAGO;10
SANTIAGO;27
SANTIAGO;0
SANTIAGO;3
SANTIAGO;2
SANTIAGO;0
SANTIAGO;1
SANTIAGO;0
SANTIAGO;2
SANTIAGO;6
SANTIAGO;0
SANTIAGO;9
SANTIAGO;4
SANTIAGO;24
SANTIAGO;0
SANTIAGO;15
SANTIAGO;2
SANTIAGO;9
SANTIAGO;10
SANTIAGO;4
SANTIAGO;5
SANTIAGO;0
SANTIAGO;1
SANTIAGO;2
SANTIAGO;1
SANTIAGO;7
SANTIAGO;27
SANTIAGO;9
SANTIAGO;40
SANTIAGO;3
SANTIAGO;47
SANTIAGO;1
SANTIAGO;0
SANTIAGO;56
SANTIAGO;34
SANTIAGO;10
SANTIAGO;45
SANTIAGO;115
SANTIAGO;5
SANTIAGO;26
SANTIAGO;34
SANTIAGO;7
SANTIAGO;69
SANTIAGO;1
SANTIAGO;0
SANTIAGO;1
SANTIAGO;1
SANTIAGO;16
SANTIAGO;9
SANTIAGO;11
SANTIAGO;33
SANTIAGO;0
SANTIAGO;14
SANTIAGO;22
SANTIAGO;3
SANTIAGO;5
SANTIAGO;3
SANTIAGO;12
SANTIAGO;5
SANTIAGO;12
SANTIAGO;53
SANTIAGO;13
SANTIAGO;6
SANTIAGO;25
SANTIAGO;3
SANTIAGO;17
SANTIAGO;2
SANTIAGO;20
SANTIAGO;25
SANTIAGO;44
SANTIAGO;8
SANTIAGO;13
SANTIAGO;1
SANTIAGO;1
SANTIAGO;88
SANTIAGO;25
SANTIAGO;43
SANTIAGO;13
SANTIAGO;3
SANTIAGO;1
SANTIAGO;2
SANTIAGO;8
SANTIAGO;4
SANTIAGO;6
SANTIAGO;7
SANTIAGO;2
SANTIAGO;4
SANTIAGO;16
SANTIAGO;6
SANTIAGO;7
SANTIAGO;0
SANTIAGO;13
SANTIAGO;16
SANTIAGO;16
SANTIAGO;4
SANTIAGO;8
SANTIAGO;5
SANTIAGO;21
SANTIAGO;32
SANTIAGO;47
SANTIAGO;1
SANTIAGO;0
SANTIAGO;10
SANTIAGO;0
SANTIAGO;133
SANTIAGO;1
SANTIAGO;6
SANTIAGO;0
SANTIAGO;5
SANTIAGO;47
SANTIAGO;10
SANTIAGO;53
SANTIAGO;12
SANTIAGO;25
SANTIAGO;43
SANTIAGO;51
SANTIAGO;6
SANTIAGO;23
SANTIAGO;5
SANTIAGO;45
SANTIAGO;2
SANTIAGO;30
SANTIAGO;30
SANTIAGO;1
SANTIAGO;40
SANTIAGO;1
SANTIAGO;19
SANTIAGO;6
SANTIAGO;5
SANTIAGO;0
SANTIAGO;16
SANTIAGO;8
SANTIAGO;10
SANTIAGO;62
SANTIAGO;31
SANTIAGO;3
SANTIAGO;19
SANTIAGO;9
SANTIAGO;47
SANTIAGO;4
SANTIAGO;54
SANTIAGO;2
SANTIAGO;56
SANTIAGO;13
SANTIAGO;19
SANTIAGO;11
SANTIAGO;1
SANTIAGO;5
SANTIAGO;15
SANTIAGO;192
SANTIAGO;31
SANTIAGO;55
SANTIAGO;4
SANTIAGO;339
SANTIAGO;29
SANTIAGO;4
SANTIAGO;52
SANTIAGO;56
SANTIAGO;11
SANTIAGO;28
SANTIAGO;4
SANTIAGO;2
SANTIAGO;2
SANTIAGO;45
SANTIAGO;70
SANTIAGO;54
SANTIAGO;6
SANTIAGO;37
SANTIAGO;0
SANTIAGO;0
SANTIAGO;0
SANTIAGO;17
SANTIAGO;0
SANTIAGO;4
SANTIAGO;27
SANTIAGO;86
SANTIAGO;12
SANTIAGO;109
SANTIAGO;56
SANTIAGO;0
SANTIAGO;77
SANTIAGO;90
SANTIAGO;22
SANTIAGO;11
SANTIAGO;24
SANTIAGO;5
SANTIAGO;33
SANTIAGO;18
SANTIAGO;5
SANTIAGO;0
SANTIAGO;19
SANTIAGO;45
SANTIAGO;16
SANTIAGO;40
SANTIAGO;122
SANTIAGO;1
SANTIAGO;11
SANTIAGO;1
SANTIAGO;0
SANTIAGO;197
SANTIAGO;13
SANTIAGO;133
SANTIAGO;227
SANTIAGO;30
SANTIAGO;177
SANTIAGO;25
SANTIAGO;228
SANTIAGO;239
SANTIAGO;0
SANTIAGO;331
SANTIAGO;241
SANTIAGO;0
SANTIAGO;276
SANTIAGO;0
SANTIAGO;0
SANTIAGO;173
SANTIAGO;18
SANTIAGO;1.419
SANTIAGO;46
SANTIAGO;156
SANTIAGO;57
SANTIAGO;10
SANTIAGO;209
SANTIAGO;460
SANTIAGO;14
SANTIAGO;385
SANTIAGO;9
SANTIAGO;169
SANTIAGO;47
SANTIAGO;175
SANTIAGO;98
SANTIAGO;9
SANTIAGO;143
SANTIAGO;21
SANTIAGO;6
SANTIAGO;55
SANTIAGO;2
SANTIAGO;60
SANTIAGO;251
SANTIAGO;0
SANTIAGO;214
SANTIAGO;1
SANTIAGO;146
SANTIAGO;273
SANTIAGO;136
SANTIAGO;1
SANTIAGO;56
SANTIAGO;124
SANTIAGO;55
SANTIAGO;1
SANTIAGO;9
SANTIAGO;123
SANTIAGO;18
SANTIAGO;17
SANTIAGO;78
SANTIAGO;130
SANTIAGO;4
SANTIAGO;68
SANTIAGO;64
SANTIAGO;53
SANTIAGO;9
SANTIAGO;1
SANTIAGO;115
SANTIAGO;118
SANTIAGO;0
SANTIAGO;0
SANTIAGO;15
SANTIAGO;0
SANTIAGO;4
SANTIAGO;9
SANTIAGO;0
SANTIAGO;4
SANTIAGO;64
SANTIAGO;0
SANTIAGO;131
SANTIAGO;10
SANTIAGO;2
SANTIAGO;67
SANTIAGO;1
SANTIAGO;2
SANTIAGO;1
SANTIAGO;0
SANTIAGO;3
SANTIAGO;6
SANTIAGO;0
SANTIAGO;1
SANTIAGO;4
SANTIAGO;98
SANTIAGO;2
SANTIAGO;0
SANTIAGO;1
SANTIAGO;336
SANTIAGO;4
SANTIAGO;2
SANTIAGO;9
SANTIAGO;57
SANTIAGO;2
SANTIAGO;89
SANTIAGO;117
SANTIAGO;0
SANTIAGO;46
SANTIAGO;12
SANTIAGO;25
SANTIAGO;7
SANTIAGO;2
SANTIAGO;0
SANTIAGO;56
SANTIAGO;19
SANTIAGO;48
SANTIAGO;68
SANTIAGO;46
SANTIAGO;0
SANTIAGO;6
SANTIAGO;42
SANTIAGO;79
SANTIAGO;20
SANTIAGO;32
SANTIAGO;6
SANTIAGO;2
SANTIAGO;72
SANTIAGO;0
SANTIAGO;3
SANTIAGO;43
SANTIAGO;247
SANTIAGO;0
SANTIAGO;8
SANTIAGO;1
SANTIAGO;23
SANTIAGO;31
SANTIAGO;8
SANTIAGO;0
SANTIAGO;10
SANTIAGO;8
SANTIAGO;99
SANTIAGO;1
SANTIAGO;26
SANTIAGO;3
SANTIAGO;10
SANTIAGO;9
SANTIAGO;48
SANTIAGO;5
SANTIAGO;5
SANTIAGO;8
SANTIAGO;4
SANTIAGO;12
SANTIAGO;2
SANTIAGO;9
SANTIAGO;2
SANTIAGO;41
SANTIAGO;0
SANTIAGO;5
SANTIAGO;2
SANTIAGO;1
SANTIAGO;79
SANTIAGO;7
SANTIAGO;82
SANTIAGO;50
SANTIAGO;1
SANTIAGO;76
SANTIAGO;4
SANTIAGO;1
SANTIAGO;103
SANTIAGO;1
SANTIAGO;11
SANTIAGO;108
SANTIAGO;2
SANTIAGO;1
SANTIAGO;2
SANTIAGO;0
SANTIAGO;7
SANTIAGO;0
SANTIAGO;0
SANTIAGO;7
SANTIAGO;4
SANTIAGO;0
SANTIAGO;180
SANTIAGO;360
SANTIAGO;242
SANTIAGO;4
SANTIAGO;17
SANTIAGO;113
SANTIAGO;9
SANTIAGO;1
SANTIAGO;13
SANTIAGO;104
SANTIAGO;43
SANTIAGO;0
SANTIAGO;46
SANTIAGO;10
SANTIAGO;0
SANTIAGO;133
SANTIAGO;254
SANTIAGO;70
SANTIAGO;26
SANTIAGO;59
SANTIAGO;13
SANTIAGO;3
SANTIAGO;3
SANTIAGO;4
SANTIAGO;215
SANTIAGO;1
SANTIAGO;24
SANTIAGO;311
SANTIAGO;16
SANTIAGO;2
SANTIAGO;276
SANTIAGO;151
SANTIAGO;0
SANTIAGO;5
SANTIAGO;132
SANTIAGO;22
SANTIAGO;156
SANTIAGO;1
SANTIAGO;1
SANTIAGO;298
SANTIAGO;0
SANTIAGO;2
SANTIAGO;3
SANTIAGO;1
SANTIAGO;1
SANTIAGO;1
SANTIAGO;8
SANTIAGO;4
SANTIAGO;7
SANTIAGO;4
SANTIAGO;12
SANTIAGO;4
SANTIAGO;7
SANTIAGO;0
SANTIAGO;11
SANTIAGO;10
SANTIAGO;11
SANTIAGO;2
SANTIAGO;9
SANTIAGO;48
SANTIAGO;33
SANTIAGO;1
SANTIAGO;49
SANTIAGO;57
SANTIAGO;55
SANTIAGO;0
SANTIAGO;10
SANTIAGO;19
SANTIAGO;25
SANTIAGO;3
SANTIAGO;19
SANTIAGO;18
SANTIAGO;12
SANTIAGO;24
SANTIAGO;21
SANTIAGO;5
SANTIAGO;37
SANTIAGO;22
SANTIAGO;34
SANTIAGO;0
SANTIAGO;16
SANTIAGO;37
SANTIAGO;8
SANTIAGO;30
SANTIAGO;31
SANTIAGO;40
SANTIAGO;58
SANTIAGO;50
SANTIAGO;41
SANTIAGO;31
SANTIAGO;38
SANTIAGO;0
SANTIAGO;33
SANTIAGO;18
SANTIAGO;25
SANTIAGO;129
SANTIAGO;84
SANTIAGO;171
SANTIAGO;1
SANTIAGO;73
SANTIAGO;147
SANTIAGO;181
SANTIAGO;80
SANTIAGO;96
SANTIAGO;61
SANTIAGO;1
SANTIAGO;0
SANTIAGO;43
SANTIAGO;27
SANTIAGO;44
SANTIAGO;28
SANTIAGO;71
SANTIAGO;128
SANTIAGO;60
SANTIAGO;157
SANTIAGO;151
SANTIAGO;23
SANTIAGO;56
SANTIAGO;107
SANTIAGO;25
SANTIAGO;156
SANTIAGO;2
SANTIAGO;74
SANTIAGO;1
SANTIAGO;18
SANTIAGO;91
SANTIAGO;60
SANTIAGO;0
SANTIAGO;36
SANTIAGO;114
SANTIAGO;54
SANTIAGO;19
SANTIAGO;50
SANTIAGO;38
SANTIAGO;104
SANTIAGO;0
SANTIAGO;3
SANTIAGO;76
SANTIAGO;114
SANTIAGO;63
SANTIAGO;168
SANTIAGO;23
SANTIAGO;156
SANTIAGO;2
SANTIAGO;55
SANTIAGO;77
SANTIAGO;26
SANTIAGO;153
SANTIAGO;24
SANTIAGO;0
SANTIAGO;2
SANTIAGO;1
SANTIAGO;13
SANTIAGO;19
SANTIAGO;8
SANTIAGO;11
SANTIAGO;66
SANTIAGO;215
SANTIAGO;24
SANTIAGO;149
SANTIAGO;218
SANTIAGO;39
SANTIAGO;37
SANTIAGO;98
SANTIAGO;74
SANTIAGO;96
SANTIAGO;201
SANTIAGO;1
SANTIAGO;1
SANTIAGO;82
SANTIAGO;77
SANTIAGO;138
SANTIAGO;2
SANTIAGO;11
SANTIAGO;2
SANTIAGO;42
SANTIAGO;1
SANTIAGO;10
SANTIAGO;1
SANTIAGO;8
SANTIAGO;237
SANTIAGO;106
SANTIAGO;62
SANTIAGO;8
SANTIAGO;1
SANTIAGO;32
SANTIAGO;2
SANTIAGO;72
SANTIAGO;176
SANTIAGO;31
SANTIAGO;19
SANTIAGO;19
SANTIAGO;12
SANTIAGO;24
SANTIAGO;20
SANTIAGO;14
SANTIAGO;9
SANTIAGO;60
SANTIAGO;65
SANTIAGO;77
SANTIAGO;39
SANTIAGO;5
SANTIAGO;53
SANTIAGO;0
SANTIAGO;21
SANTIAGO;170
SANTIAGO;37
SANTIAGO;97
SANTIAGO;258
SANTIAGO;319
SANTIAGO;74
SANTIAGO;142
SANTIAGO;2
SANTIAGO;1
SANTIAGO;9
SANTIAGO;33
SANTIAGO;1
SANTIAGO;39
SANTIAGO;3
SANTIAGO;2
SANTIAGO;1
SANTIAGO;3
SANTIAGO;117
SANTIAGO;380
SANTIAGO;30
SANTIAGO;1
SANTIAGO;60
SANTIAGO;3
SANTIAGO;1
SANTIAGO;8
SANTIAGO;31
SANTIAGO;12
SANTIAGO;6
SANTIAGO;3
SANTIAGO;1
SANTIAGO;20
SANTIAGO;30
SANTIAGO;17
SANTIAGO;21
SANTIAGO;3
SANTIAGO;205
SANTIAGO;15
SANTIAGO;22
SANTIAGO;2
SANTIAGO;110
SANTIAGO;61
SANTIAGO;12
SANTIAGO;4
SANTIAGO;2
SANTIAGO;34
SANTIAGO;0
SANTIAGO;30
SANTIAGO;86
SANTIAGO;109
SANTIAGO;153
SANTIAGO;82
SANTIAGO;17
SANTIAGO;13
SANTIAGO;5
SANTIAGO;127
SANTIAGO;51
SANTIAGO;2
SANTIAGO;1
SANTIAGO;4
SANTIAGO;0
SANTIAGO;0
SANTIAGO;7
SANTIAGO;27
SANTIAGO;1
SANTIAGO;96
SANTIAGO;80
SANTIAGO;296
SANTIAGO;6
SANTIAGO;233
SANTIAGO;3
SANTIAGO;36
SANTIAGO;33
SANTIAGO;347
SANTIAGO;69
SANTIAGO;66
SANTIAGO;725
SANTIAGO;51
SANTIAGO;295
SANTIAGO;153
SANTIAGO;204
SANTIAGO;470
SANTIAGO;271
SANTIAGO;175
SANTIAGO;29
SANTIAGO;2
SANTIAGO;0
SANTIAGO;5
SANTIAGO;65
SANTIAGO;92
SANTIAGO;107
SANTIAGO;1
SANTIAGO;3
SANTIAGO;3
SANTIAGO;5
SANTIAGO;22
SANTIAGO;36
SANTIAGO;41
SANTIAGO;24
SANTIAGO;10
SANTIAGO;18
SANTIAGO;10
SANTIAGO;6
SANTIAGO;42
SANTIAGO;20
SANTIAGO;30
SANTIAGO;1
SANTIAGO;0
SANTIAGO;17
SANTIAGO;1
SANTIAGO;87
SANTIAGO;77
SANTIAGO;59
SANTIAGO;22
SANTIAGO;68
SANTIAGO;0
SANTIAGO;159
SANTIAGO;39
SANTIAGO;0
SANTIAGO;31
SANTIAGO;72
SANTIAGO;56
SANTIAGO;1
SANTIAGO;118
SANTIAGO;20
SANTIAGO;52
SANTIAGO;43
SANTIAGO;44
SANTIAGO;12
SANTIAGO;149
SANTIAGO;139
SANTIAGO;29
SANTIAGO;1
SANTIAGO;3
SANTIAGO;40
SANTIAGO;21
SANTIAGO;36
SANTIAGO;66
SANTIAGO;6
SANTIAGO;0
SANTIAGO;0
SANTIAGO;1
SANTIAGO;0
SANTIAGO;108
SANTIAGO;187
SANTIAGO;3
SANTIAGO;135
SANTIAGO;212
SANTIAGO;13
SANTIAGO;67
SANTIAGO;161
SANTIAGO;120
SANTIAGO;11
SANTIAGO;226
SANTIAGO;61
SANTIAGO;14
SANTIAGO;306
SANTIAGO;371
SANTIAGO;1
SANTIAGO;430
SANTIAGO;278
SANTIAGO;126
SANTIAGO;199
SANTIAGO;87
SANTIAGO;135
SANTIAGO;193
SANTIAGO;172
SANTIAGO;0
SANTIAGO;148
SANTIAGO;25
SANTIAGO;410
SANTIAGO;258
SANTIAGO;194
SANTIAGO;74
SANTIAGO;144
SANTIAGO;438
SANTIAGO;192
SANTIAGO;308
SANTIAGO;415
SANTIAGO;127
SANTIAGO;58
SANTIAGO;10
SANTIAGO;207
SANTIAGO;374
SANTIAGO;112
SANTIAGO;79
SANTIAGO;65
SANTIAGO;0
SANTIAGO;0
SANTIAGO;2
SANTIAGO;153
SANTIAGO;64
SANTIAGO;27
SANTIAGO;305
SANTIAGO;99
SANTIAGO;206
SANTIAGO;116
SANTIAGO;3
SANTIAGO;263
SANTIAGO;4
SANTIAGO;68
SANTIAGO;175
SANTIAGO;120
SANTIAGO;46
SANTIAGO;67
SANTIAGO;19
SANTIAGO;70
SANTIAGO;62
SANTIAGO;1
SANTIAGO;0
SANTIAGO;60
SANTIAGO;33
SANTIAGO;1.034
SANTIAGO;144
SANTIAGO;240
SANTIAGO;1.135
SANTIAGO;250
SANTIAGO;48
SANTIAGO;7
SANTIAGO;487
SANTIAGO;1
SANTIAGO;8
SANTIAGO;79
SANTIAGO;110
SANTIAGO;76
SANTIAGO;77
SANTIAGO;40
SANTIAGO;27
SANTIAGO;46
SANTIAGO;11
SANTIAGO;26
SANTIAGO;190
SANTIAGO;60
SAN JOAQUIN;81
SAN JOAQUIN;30
SAN JOAQUIN;5
SAN JOAQUIN;0
SAN JOAQUIN;31
SAN JOAQUIN;0
SAN JOAQUIN;97
SAN JOAQUIN;47
SAN JOAQUIN;8
SAN JOAQUIN;0
SAN JOAQUIN;25
SAN JOAQUIN;19
SAN JOAQUIN;2
SAN JOAQUIN;40
SAN JOAQUIN;13
SAN JOAQUIN;3
SAN JOAQUIN;0
SAN JOAQUIN;81
SAN JOAQUIN;25
SAN JOAQUIN;124
SAN JOAQUIN;0
SAN JOAQUIN;166
SAN JOAQUIN;16
SAN JOAQUIN;38
SAN JOAQUIN;2
SAN JOAQUIN;9
SAN JOAQUIN;146
SAN JOAQUIN;1
SAN JOAQUIN;4
SAN JOAQUIN;54
SAN JOAQUIN;1
SAN JOAQUIN;4
SAN JOAQUIN;26
SAN JOAQUIN;75
SAN JOAQUIN;1
SAN JOAQUIN;16
SAN JOAQUIN;20
SAN JOAQUIN;156
SAN JOAQUIN;264
SAN JOAQUIN;12
SAN JOAQUIN;4
SAN JOAQUIN;53
SAN JOAQUIN;110
SAN JOAQUIN;0
SAN JOAQUIN;0
SAN JOAQUIN;0
SAN JOAQUIN;62
SAN JOAQUIN;9
SAN JOAQUIN;6
SAN JOAQUIN;2
SAN JOAQUIN;64
SAN JOAQUIN;30
SAN JOAQUIN;0
SAN JOAQUIN;2
SAN JOAQUIN;1
SAN JOAQUIN;7
SAN JOAQUIN;1
SAN JOAQUIN;0
SAN JOAQUIN;0
SAN JOAQUIN;42
SAN JOAQUIN;0
SAN JOAQUIN;1
SAN JOAQUIN;90
SAN JOAQUIN;1
SAN JOAQUIN;15
SAN JOAQUIN;66
SAN JOAQUIN;0
SAN JOAQUIN;18
SAN JOAQUIN;0
SAN JOAQUIN;26
SAN JOAQUIN;35
SAN JOAQUIN;24
SAN JOAQUIN;36
SAN JOAQUIN;1
SAN JOAQUIN;5
SAN JOAQUIN;26
SAN JOAQUIN;21
SAN JOAQUIN;7
SAN JOAQUIN;19
SAN JOAQUIN;15
SAN JOAQUIN;2
SAN JOAQUIN;2
SAN JOAQUIN;24
SAN JOAQUIN;1
SAN JOAQUIN;4
SAN JOAQUIN;11
SAN JOAQUIN;27
SAN JOAQUIN;25
SAN JOAQUIN;1
SAN JOAQUIN;2
SAN JOAQUIN;0
SAN JOAQUIN;6
SAN JOAQUIN;9
SAN JOAQUIN;2
SAN JOAQUIN;9
SAN JOAQUIN;5
SAN JOAQUIN;14
SAN JOAQUIN;17
SAN JOAQUIN;13
SAN JOAQUIN;32
SAN JOAQUIN;1
SAN JOAQUIN;36
SAN JOAQUIN;45
SAN JOAQUIN;9
SAN JOAQUIN;55
SAN JOAQUIN;43
SAN JOAQUIN;2
SAN JOAQUIN;8
SAN JOAQUIN;1
SAN JOAQUIN;26
SAN JOAQUIN;2
SAN JOAQUIN;3
SAN JOAQUIN;51
SAN JOAQUIN;1
SAN JOAQUIN;71
SAN JOAQUIN;17
SAN JOAQUIN;50
SAN JOAQUIN;10
SAN JOAQUIN;7
SAN JOAQUIN;0
SAN JOAQUIN;96
SAN JOAQUIN;37
SAN JOAQUIN;63
SAN JOAQUIN;41
SAN JOAQUIN;0
SAN JOAQUIN;4
SAN JOAQUIN;0
SAN JOAQUIN;43
SAN JOAQUIN;28
SAN JOAQUIN;2
SAN JOAQUIN;22
SAN JOAQUIN;38
SAN JOAQUIN;8
SAN JOAQUIN;12
SAN JOAQUIN;1
SAN JOAQUIN;70
SAN JOAQUIN;65
SAN JOAQUIN;14
SAN JOAQUIN;38
SAN JOAQUIN;13
SAN JOAQUIN;17
SAN JOAQUIN;3
SAN JOAQUIN;21
SAN JOAQUIN;26
SAN JOAQUIN;18
SAN JOAQUIN;28
SAN JOAQUIN;5
SAN JOAQUIN;48
SAN JOAQUIN;55
SAN JOAQUIN;51
SAN JOAQUIN;1
SAN JOAQUIN;0
SAN JOAQUIN;68
SAN JOAQUIN;0
SAN JOAQUIN;5
SAN JOAQUIN;11
SAN JOAQUIN;33
SAN JOAQUIN;53
SAN JOAQUIN;15
SAN JOAQUIN;61
SAN JOAQUIN;84
SAN JOAQUIN;1
SAN JOAQUIN;14
SAN JOAQUIN;38
SAN JOAQUIN;22
SAN JOAQUIN;8
SAN JOAQUIN;6
SAN JOAQUIN;9
SAN JOAQUIN;53
SAN JOAQUIN;0
SAN JOAQUIN;4
SAN JOAQUIN;75
SAN JOAQUIN;23
SAN JOAQUIN;36
SAN JOAQUIN;8
SAN JOAQUIN;54
SAN JOAQUIN;67
SAN JOAQUIN;0
SAN JOAQUIN;1
SAN JOAQUIN;9
SAN JOAQUIN;31
SAN JOAQUIN;17
SAN JOAQUIN;12
SAN JOAQUIN;6
SAN JOAQUIN;42
SAN JOAQUIN;0
SAN JOAQUIN;5
SAN JOAQUIN;62
SAN JOAQUIN;82
SAN JOAQUIN;19
SAN JOAQUIN;31
SAN JOAQUIN;4
SAN JOAQUIN;75
SAN JOAQUIN;3
SAN JOAQUIN;6
SAN JOAQUIN;14
SAN JOAQUIN;25
SAN JOAQUIN;6
SAN JOAQUIN;0
SAN JOAQUIN;29
SAN JOAQUIN;6
SAN JOAQUIN;5
SAN JOAQUIN;1
SAN JOAQUIN;4
SAN JOAQUIN;63
SAN JOAQUIN;60
SAN JOAQUIN;46
SAN JOAQUIN;21
SAN JOAQUIN;35
SAN JOAQUIN;10
SAN JOAQUIN;8
SAN JOAQUIN;3
SAN JOAQUIN;37
SAN JOAQUIN;44
SAN JOAQUIN;12
SAN JOAQUIN;55
SAN JOAQUIN;0
SAN JOAQUIN;22
SAN JOAQUIN;1
SAN JOAQUIN;3
SAN JOAQUIN;110
SAN JOAQUIN;79
SAN JOAQUIN;8
SAN JOAQUIN;46
SAN JOAQUIN;73
SAN JOAQUIN;24
SAN JOAQUIN;58
SAN JOAQUIN;13
SAN JOAQUIN;12
SAN JOAQUIN;10
SAN JOAQUIN;26
SAN JOAQUIN;50
SAN JOAQUIN;0
SAN JOAQUIN;0
SAN JOAQUIN;0
SAN JOAQUIN;52
SAN JOAQUIN;52
SAN JOAQUIN;32
SAN JOAQUIN;4
SAN JOAQUIN;9
SAN JOAQUIN;28
SAN JOAQUIN;0
SAN JOAQUIN;5
SAN JOAQUIN;23
SAN JOAQUIN;77
SAN JOAQUIN;2
SAN JOAQUIN;33
SAN JOAQUIN;4
SAN JOAQUIN;7
SAN JOAQUIN;1
SAN JOAQUIN;48
SAN JOAQUIN;0
SAN JOAQUIN;15
SAN JOAQUIN;8
SAN JOAQUIN;26
SAN JOAQUIN;48
SAN JOAQUIN;10
SAN JOAQUIN;1
SAN JOAQUIN;14
SAN JOAQUIN;3
SAN JOAQUIN;4
SAN JOAQUIN;5
SAN JOAQUIN;0
SAN JOAQUIN;2
SAN JOAQUIN;12
SAN JOAQUIN;0
SAN JOAQUIN;0
SAN JOAQUIN;7
SAN JOAQUIN;1
SAN JOAQUIN;13
SAN JOAQUIN;7
SAN JOAQUIN;2
SAN JOAQUIN;3
SAN JOAQUIN;105
SAN JOAQUIN;25
SAN JOAQUIN;1
SAN JOAQUIN;23
SAN JOAQUIN;49
SAN JOAQUIN;30
SAN JOAQUIN;68
SAN JOAQUIN;13
SAN JOAQUIN;0
SAN JOAQUIN;47
SAN JOAQUIN;0
SAN JOAQUIN;49
SAN JOAQUIN;17
SAN JOAQUIN;46
SAN JOAQUIN;22
SAN JOAQUIN;0
SAN JOAQUIN;6
SAN JOAQUIN;0
SAN JOAQUIN;27
SAN JOAQUIN;0
SAN JOAQUIN;24
SAN JOAQUIN;1
SAN JOAQUIN;1
SAN JOAQUIN;7
SAN JOAQUIN;1
SAN JOAQUIN;3
SAN JOAQUIN;99
SAN JOAQUIN;0
SAN JOAQUIN;0
SAN JOAQUIN;71
SAN JOAQUIN;0
SAN JOAQUIN;100
SAN JOAQUIN;2
SAN JOAQUIN;22
SAN JOAQUIN;2
SAN JOAQUIN;95
SAN JOAQUIN;1
SAN JOAQUIN;62
SAN JOAQUIN;0
SAN JOAQUIN;36
SAN JOAQUIN;5
SAN JOAQUIN;95
SAN JOAQUIN;3
SAN JOAQUIN;72
SAN JOAQUIN;0
SAN JOAQUIN;91
SAN JOAQUIN;5
SAN JOAQUIN;27
SAN JOAQUIN;61
SAN JOAQUIN;52
SAN JOAQUIN;101
SAN JOAQUIN;2
SAN JOAQUIN;11
SAN JOAQUIN;7
SAN JOAQUIN;48
SAN JOAQUIN;34
SAN JOAQUIN;0
SAN JOAQUIN;65
SAN JOAQUIN;1
SAN JOAQUIN;5
SAN JOAQUIN;2
SAN JOAQUIN;1
SAN JOAQUIN;1
SAN JOAQUIN;14
SAN JOAQUIN;42
SAN JOAQUIN;9
SAN JOAQUIN;2
SAN JOAQUIN;2
SAN JOAQUIN;25
SAN JOAQUIN;8
SAN JOAQUIN;74
SAN JOAQUIN;31
SAN JOAQUIN;36
SAN JOAQUIN;62
SAN JOAQUIN;1
SAN JOAQUIN;2
SAN JOAQUIN;8
SAN JOAQUIN;23
SAN JOAQUIN;136
SAN JOAQUIN;77
SAN JOAQUIN;1
SAN JOAQUIN;35
SAN JOAQUIN;57
SAN JOAQUIN;17
SAN JOAQUIN;4
SAN JOAQUIN;2
SAN JOAQUIN;8
SAN JOAQUIN;58
SAN JOAQUIN;22
SAN JOAQUIN;91
SAN JOAQUIN;18
SAN JOAQUIN;123
SAN JOAQUIN;0
SAN JOAQUIN;11
SAN JOAQUIN;58
SAN JOAQUIN;7
SAN JOAQUIN;4
SAN JOAQUIN;1
SAN JOAQUIN;2
SAN JOAQUIN;30
SAN JOAQUIN;37
SAN JOAQUIN;0
SAN JOAQUIN;50
SAN JOAQUIN;7
SAN JOAQUIN;23
SAN JOAQUIN;68
SAN JOAQUIN;4
SAN JOAQUIN;0
SAN JOAQUIN;36
SAN JOAQUIN;44
